725087TYA.csv,725087,Hartford Brainard Fd
725045TYA.csv,725045,New Haven Tweed Airport
725029TYA.csv,725029,Oxford (AWOS)
724088TYA.csv,724088,Dover AFB
724089TYA.csv,724089,Wilmington New Castle Cnty AP
722215TYA.csv,722215,Crestview Bob Sikes AP
722056TYA.csv,722056,Daytona Beach Intl AP
722039TYA.csv,722039,Fort Lauderdale
722025TYA.csv,722025,Fort Lauderdale Hollywood Int
722106TYA.csv,722106,Fort Myers Page Field
722146TYA.csv,722146,Gainesville Regional AP
722026TYA.csv,722026,Homestead AFB
722060TYA.csv,722060,Jacksonville Intl Arpt
722065TYA.csv,722065,Jacksonville NAS
722068TYA.csv,722068,Jacksonville/Craig
722010TYA.csv,722010,Key West Intl Arpt
722015TYA.csv,722015,Key West NAS
722119TYA.csv,722119,Lakeland Linder Rgn
747880TYA.csv,747880,MacDill AFB
722016TYA.csv,722016,Marathon Airport
722066TYA.csv,722066,Mayport Ns
722040TYA.csv,722040,Melbourne Regional AP
722020TYA.csv,722020,Miami Intl AP
722029TYA.csv,722029,Miami/Kendall-Tamia
722024TYA.csv,722024,Miami/Opa Locka
722038TYA.csv,722038,Naples Municipal
747946TYA.csv,747946,NASA Shuttle Fclty
722055TYA.csv,722055,Ocala Muni (AWOS)
722053TYA.csv,722053,Orlando Executive AP
722050TYA.csv,722050,Orlando Intl Arpt
722057TYA.csv,722057,Orlando Sanford Airport
722245TYA.csv,722245,Panama City Bay Co
722225TYA.csv,722225,Pensacola Forest Sherman NAS
722223TYA.csv,722223,Pensacola Regional AP
722115TYA.csv,722115,Sarasota Bradenton
722108TYA.csv,722108,Southwest Florida I
722103TYA.csv,722103,St Lucie Co Intl
722104TYA.csv,722104,St Petersburg Albert Whitted
722116TYA.csv,722116,St Petersburg Clear
722140TYA.csv,722140,Tallahassee Regional AP [ISIS]
722110TYA.csv,722110,Tampa International AP
747750TYA.csv,747750,Tyndall AFB
722210TYA.csv,722210,Valparaiso Elgin AFB
747770TYA.csv,747770,Valparaiso Hurlburt
722045TYA.csv,722045,Vero Beach Municipal Arpt
722030TYA.csv,722030,West Palm Beach Intl Arpt
722226TYA.csv,722226,Whiting Field NAAS
722160TYA.csv,722160,Albany Dougherty County AP
722135TYA.csv,722135,Alma Bacon County AP
723110TYA.csv,723110,Athens Ben Epps AP
722190TYA.csv,722190,Atlanta Hartsfield Intl AP
722180TYA.csv,722180,Augusta Bush Field
722136TYA.csv,722136,Brunswick Golden Is
722137TYA.csv,722137,Brunswick Malcolm McKinnon AP
722255TYA.csv,722255,Columbus Metropolitan Arpt
722196TYA.csv,722196,Dekalb Peachtree
722250TYA.csv,722250,Fort Benning Lawson
722195TYA.csv,722195,Fulton Co Arpt Brow
747804TYA.csv,747804,Hunter AAF
722170TYA.csv,722170,Macon Middle Ga Regional AP
722270TYA.csv,722270,Marietta Dobbins AFB
747810TYA.csv,747810,Moody AFB/Valdosta
723200TYA.csv,723200,Rome R B Russell AP
722070TYA.csv,722070,Savannah Intl AP
722166TYA.csv,722166,Valdosta Wb Airport
722175TYA.csv,722175,Warner Robins AFB
912180TYA.csv,912180,Andersen AFB
912120TYA.csv,912120,Guam Wfo
911780TYA.csv,911780,Barbers Point NAS
912850TYA.csv,912850,Hilo International AP
911820TYA.csv,911820,Honolulu Intl Arpt
911900TYA.csv,911900,Kahului Airport
911760TYA.csv,911760,Kaneohe Bay MCAS
911904TYA.csv,911904,Kapalua
911975TYA.csv,911975,Kona Intl At Keahol
911905TYA.csv,911905,Lanai
911650TYA.csv,911650,Lihue Airport
911860TYA.csv,911860,Molokai (AMOS)
726810TYA.csv,726810,Boise Air Terminal [UO]
725867TYA.csv,725867,Burley Municipal Arpt
726813TYA.csv,726813,Caldwell (AWOS)
727834TYA.csv,727834,Coeur D`Alene (AWOS)
725865TYA.csv,725865,Hailey/Friedman Mem
725785TYA.csv,725785,Idaho Falls Fanning Field
725866TYA.csv,725866,Joslin Fld Magic Va [Twin Falls - UO]
727830TYA.csv,727830,Lewiston Nez Perce Cnty AP
725786TYA.csv,725786,Malad City
726815TYA.csv,726815,Mountain Home AFB
725780TYA.csv,725780,Pocatello Regional AP
726865TYA.csv,726865,Salmon/Lemhi (AWOS)
725868TYA.csv,725868,Soda Springs/Tigert
744655TYA.csv,744655,Aurora Municipal
724338TYA.csv,724338,Belleville Scott AFB
725314TYA.csv,725314,Cahokia/St. Louis
724397TYA.csv,724397,Central Illinois Rg
725340TYA.csv,725340,Chicago Midway AP
725300TYA.csv,725300,Chicago Ohare Intl AP
725347TYA.csv,725347,Chicago/Waukegan
725316TYA.csv,725316,Decatur
724339TYA.csv,724339,Marion Regional
725440TYA.csv,725440,Moline Quad City Intl AP
724335TYA.csv,724335,Mount Vernon (AWOS)
725320TYA.csv,725320,Peoria Greater Peoria AP
724396TYA.csv,724396,Quincy Muni Baldwin Fld
725430TYA.csv,725430,Rockford Greater Rockford AP
724336TYA.csv,724336,Southern Illinois
724390TYA.csv,724390,Springfield Capital AP
725326TYA.csv,725326,Sterling Rockfalls
725315TYA.csv,725315,Univ Of Illinois Wi [Bondville - Surfrad]
725305TYA.csv,725305,W. Chicago/Du Page
725336TYA.csv,725336,Delaware Co Johnson
724320TYA.csv,724320,Evansville Regional AP
725330TYA.csv,725330,Fort Wayne Intl AP
725335TYA.csv,725335,Grissom Arb
724365TYA.csv,724365,Huntingburg
724380TYA.csv,724380,Indianapolis Intl AP
724386TYA.csv,724386,Lafayette Purdue Univ AP
724375TYA.csv,724375,Monroe Co
725350TYA.csv,725350,South Bend Michiana Rgnl AP
724373TYA.csv,724373,Terre Haute Hulman Regional A
725457TYA.csv,725457,Algona
725453TYA.csv,725453,Atlantic
725486TYA.csv,725486,Boone Muni
725455TYA.csv,725455,Burlington Municipal AP
725468TYA.csv,725468,Carroll
725450TYA.csv,725450,Cedar Rapids Municipal AP
725469TYA.csv,725469,Chariton
725463TYA.csv,725463,Charles City
725479TYA.csv,725479,Clarinda
725473TYA.csv,725473,Clinton Muni (AWOS)
725497TYA.csv,725497,Council Bluffs
725474TYA.csv,725474,Creston
725476TYA.csv,725476,Decorah
725477TYA.csv,725477,Denison
725460TYA.csv,725460,Des Moines Intl AP
725470TYA.csv,725470,Dubuque Regional AP
726499TYA.csv,726499,Estherville Muni
726498TYA.csv,726498,Fair Field
725490TYA.csv,725490,Fort Dodge (AWOS)
725483TYA.csv,725483,Fort Madison
725456TYA.csv,725456,Keokuk Muni
725493TYA.csv,725493,Knoxville
